class,10,40,50,60,1140,1160,1180,1280,1281,1300,1301,1302,1320,1560,1940,2060,2220,2280,2403,2462,2522,2582,2583,2585,2705,2905,2910
1300,7.00e+00,0.00e+00,4.00e+00,5.00e+00,0.00e+00,7.00e+00,2.00e+00,1.3000e+01,17,1.142000e+03,0.00e+00,0.00e+00,0.00e+00,2.8600e+02,0.00e+00,0.00e+00,3.00e+00,11,3.00e+01,5.00e+00,0.00e+00,5.00e+00,0.00e+00,2.00e+00,3.00e+00,0.00e+00,0.00e+00
1301,0.00e+00,3.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.00e+00,13,0.00e+00,6.6000e+01,0.00e+00,1.00e+02,5.7000e+01,0.00e+00,0.00e+00,0.00e+00,23,0.00e+00,6.00e+00,1.00e+00,7.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00
1302,1.00e+00,1.00e+00,0.00e+00,3.00e+00,0.00e+00,0.00e+00,0.00e+00,5.00e+01,14,7.00e+00,0.00e+00,3.7500e+02,2.00e+00,2.3100e+02,0.00e+00,0.00e+00,1.5000e+01,12,1.00e+01,6.00e+00,1.00e+01,1.00e+00,1.5000e+01,2.00e+01,0.00e+00,0.00e+00,0.00e+00
1320,3.00e+00,7.00e+00,0.00e+00,5.00e+00,0.00e+00,1.00e+00,0.00e+00,1.6000e+01,19,5.00e+00,0.00e+00,1.00e+00,2.0200e+02,6.2400e+02,1.8000e+01,3.00e+00,3.9000e+01,11,4.00e+00,3.3000e+01,5.00e+00,3.00e+00,0.00e+00,2.00e+00,1.00e+00,0.00e+00,0.00e+00
1560,3.00e+00,0.00e+00,3.00e+00,1.7000e+01,1.00e+00,9.00e+00,0.00e+00,3.00e+00,23,1.7000e+01,0.00e+00,1.00e+00,8.00e+00,1.229000e+03,5.00e+01,1.00e+00,5.2000e+01,9,1.3000e+01,5.2000e+01,1.00e+00,2.2000e+01,1.6000e+01,1.1000e+01,1.3000e+01,0.00e+00,0.00e+00
1940,0.00e+00,4.00e+00,0.00e+00,2.00e+00,0.00e+00,0.00e+00,0.00e+00,4.00e+00,3,2.00e+00,0.00e+00,1.00e+00,4.00e+00,3.4200e+02,8.0800e+02,1.00e+00,5.2000e+01,17,5.2000e+01,1.00e+01,1.00e+00,1.00e+00,5.00e+00,2.00e+00,0.00e+00,0.00e+00,0.00e+00
2060,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,7,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.5800e+02,0.00e+00,5.8000e+01,0.00e+00,6,3.00e+00,1.8000e+01,0.00e+00,0.00e+00,2.00e+00,1.00e+00,0.00e+00,0.00e+00,0.00e+00
2220,1.00e+00,6.2000e+01,3.00e+00,5.00e+00,2.00e+00,7.00e+00,0.00e+00,1.00e+01,5,0.00e+00,0.00e+00,2.00e+00,2.00e+01,5.9400e+02,5.9000e+01,0.00e+00,6.2200e+02,0,1.2000e+01,1.3000e+01,0.00e+00,3.00e+00,6.00e+01,1.4000e+01,9.00e+00,0.00e+00,0.00e+00
2280,0.00e+00,2.9000e+01,0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00,1.7000e+01,2,1.00e+00,0.00e+00,0.00e+00,0.00e+00,1.6100e+02,1.00e+01,2.00e+00,6.00e+00,413,0.00e+00,7.00e+00,0.00e+00,7.00e+00,1.00e+00,1.00e+00,1.00e+00,0.00e+00,0.00e+00
2403,6.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00,7,6.00e+00,0.00e+00,0.00e+00,1.00e+00,5.9500e+02,0.00e+00,0.00e+00,1.00e+00,16,7.8500e+02,1.00e+00,8.00e+00,1.00e+00,6.00e+00,2.00e+00,1.00e+00,1.00e+01,0.00e+00
2462,1.1000e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.9000e+01,0.00e+00,0.00e+00,19,1.00e+01,0.00e+00,0.00e+00,1.00e+00,7.1800e+02,1.00e+00,0.00e+00,1.00e+00,16,1.5500e+02,4.4500e+02,6.00e+00,1.00e+00,3.00e+00,1.00e+00,1.00e+00,5.9000e+01,0.00e+00
2522,0.00e+00,0.00e+00,3.7000e+01,2.2000e+01,0.00e+00,5.00e+00,0.00e+00,1.00e+00,14,2.8000e+01,0.00e+00,0.00e+00,0.00e+00,1.4300e+02,0.00e+00,0.00e+00,0.00e+00,2,4.00e+00,3.5000e+01,1.5100e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00
2582,5.00e+00,4.00e+00,0.00e+00,2.00e+00,0.00e+00,3.00e+01,0.00e+00,0.00e+00,24,5.00e+00,0.00e+00,0.00e+00,1.00e+00,6.3400e+02,3.00e+00,7.00e+00,1.2000e+01,0,6.6000e+01,2.9700e+02,1.00e+00,4.2600e+02,0.00e+00,0.00e+00,4.00e+00,0.00e+00,0.00e+00
2583,2.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.00e+00,0.00e+00,1.00e+00,3,1.00e+00,0.00e+00,4.00e+00,5.00e+00,5.0600e+02,1.4000e+01,0.00e+00,1.9000e+01,10,6.00e+00,1.1000e+01,0.00e+00,1.8000e+01,1.4800e+02,1.2000e+01,2.7000e+01,0.00e+00,0.00e+00
2585,4.00e+00,7.1000e+01,2.00e+00,1.00e+00,0.00e+00,0.00e+00,0.00e+00,2.00e+00,9,1.1000e+01,0.00e+00,0.00e+00,1.00e+01,6.1400e+02,2.00e+00,7.00e+00,2.1000e+01,7,1.5000e+01,4.2000e+01,4.00e+00,5.4000e+01,3.1000e+01,2.1700e+03,2.00e+00,0.00e+00,0.00e+00
2705,1.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,21,0.00e+00,0.00e+00,1.00e+00,1.3000e+01,3.4800e+02,2.00e+00,1.00e+00,1.4000e+01,4,1.5000e+01,1.2000e+01,0.00e+00,1.9000e+01,4.8000e+01,3.6000e+01,2.3800e+02,0.00e+00,0.00e+00
2905,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,1.00e+00,15,0.00e+00,0.00e+00,2.00e+00,2.00e+00,6.7600e+02,0.00e+00,0.00e+00,0.00e+00,24,9.9000e+01,0.00e+00,2.00e+00,1.00e+00,0.00e+00,0.00e+00,0.00e+00,4.4000e+01,0.00e+00
2910,5.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,0.00e+00,20,4.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.5100e+02
